trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
725,FALSE,"{'a': 0.5, 'e': 0.48414891602641763}",25,11,-9.552800016,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
726,FALSE,"{'a': 0.5, 'e': 0.48366476711039125}",20,10,9.446198344,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
727,FALSE,"{'a': 0.5, 'e': 0.4831811023432808}",20,0,-3.621808715,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
728,FALSE,"{'a': 0.5, 'e': 0.4826979212409376}",25,15,10.89691681,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
729,FALSE,"{'a': 0.5, 'e': 0.48221522331969663}",20,0,9.09609703,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
730,FALSE,"{'a': 0.5, 'e': 0.4817330080963769}",25,14,-15.22751276,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
731,FALSE,"{'a': 0.5, 'e': 0.48125127508828053}",20,13,1.676841559,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
732,FALSE,"{'a': 0.5, 'e': 0.4807700238131923}",25,11,13.38521861,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
733,FALSE,"{'a': 0.5, 'e': 0.4802892537893791}",30,9,-18.50540621,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 0}",1
734,FALSE,"{'a': 0.5, 'e': 0.4798089645355897}",30,14,-4.657496348,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
735,FALSE,"{'a': 0.5, 'e': 0.4793291555710541}",25,0,-16.58074774,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
736,FALSE,"{'a': 0.5, 'e': 0.47884982641548307}",20,0,-6.100843106,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
737,FALSE,"{'a': 0.5, 'e': 0.4783709765890676}",20,0,11.009222,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
738,FALSE,"{'a': 0.5, 'e': 0.4778926056124785}",20,6,-8.401181071,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
739,FALSE,"{'a': 0.5, 'e': 0.477414713006866}",20,12,-0.6984527,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
740,FALSE,"{'a': 0.5, 'e': 0.47693729829385917}",25,17,-4.208798932,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
741,FALSE,"{'a': 0.5, 'e': 0.47646036099556527}",25,13,-47.55597173,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
742,FALSE,"{'a': 0.5, 'e': 0.47598390063456975}",30,13,-15.71689423,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
743,FALSE,"{'a': 0.5, 'e': 0.47550791673393517}",30,3,-10.91112595,"{0: 22, 1: 0, 2: 5, 3: 0, 4: 0}",1
744,FALSE,"{'a': 0.5, 'e': 0.4750324088172012}",25,0,-43.38449135,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
745,FALSE,"{'a': 0.5, 'e': 0.474557376408384}",20,12,-9.023006345,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
746,FALSE,"{'a': 0.5, 'e': 0.47408281903197563}",20,0,-5.268068434,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
747,FALSE,"{'a': 0.5, 'e': 0.47360873621294364}",20,13,-0.692175597,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
748,FALSE,"{'a': 0.5, 'e': 0.4731351274767307}",20,12,6.798585038,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
749,FALSE,"{'a': 0.5, 'e': 0.472661992349254}",30,19,-4.990511703,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
750,FALSE,"{'a': 0.5, 'e': 0.47218933035690475}",20,5,-11.50916523,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
751,FALSE,"{'a': 0.5, 'e': 0.4717171410265478}",25,14,11.12737147,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
752,FALSE,"{'a': 0.5, 'e': 0.47124542388552126}",20,6,16.03681017,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
753,FALSE,"{'a': 0.5, 'e': 0.4707741784616358}",25,9,-8.811258632,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
754,FALSE,"{'a': 0.5, 'e': 0.47030340428317413}",20,0,-58.51105783,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
755,FALSE,"{'a': 0.5, 'e': 0.46983310087889096}",20,9,8.922284373,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
756,FALSE,"{'a': 0.5, 'e': 0.46936326777801207}",25,11,-21.1872388,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
757,FALSE,"{'a': 0.5, 'e': 0.46889390451023405}",25,0,4.861713591,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
758,FALSE,"{'a': 0.5, 'e': 0.4684250106057238}",20,7,4.873817503,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
759,FALSE,"{'a': 0.5, 'e': 0.4679565855951181}",25,14,5.417678819,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
760,FALSE,"{'a': 0.5, 'e': 0.467488629009523}",35,0,6.273589307,"{0: 30, 1: 3, 2: 2, 3: 0, 4: 0}",1
761,FALSE,"{'a': 0.5, 'e': 0.46702114038051346}",20,3,-9.377016597,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
762,FALSE,"{'a': 0.5, 'e': 0.4665541192401329}",20,11,-9.072883529,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
763,FALSE,"{'a': 0.5, 'e': 0.4660875651208928}",25,0,-44.75361604,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
764,FALSE,"{'a': 0.5, 'e': 0.4656214775557719}",20,13,1.436270216,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
765,FALSE,"{'a': 0.5, 'e': 0.46515585607821613}",20,0,6.739943904,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
766,FALSE,"{'a': 0.5, 'e': 0.46469070022213793}",25,20,9.099887467,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,FALSE,"{'a': 0.5, 'e': 0.4642260095219158}",35,24,11.26015661,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
768,FALSE,"{'a': 0.5, 'e': 0.46376178351239383}",30,9,19.01024545,"{0: 18, 1: 3, 2: 0, 3: 0, 4: 0}",1
769,FALSE,"{'a': 0.5, 'e': 0.46329802172888146}",30,12,1.58475475,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
770,FALSE,"{'a': 0.5, 'e': 0.46283472370715256}",20,9,10.9782407,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
771,FALSE,"{'a': 0.5, 'e': 0.46237188898344544}",20,6,-4.490086224,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
772,FALSE,"{'a': 0.5, 'e': 0.461909517094462}",20,0,1.090969178,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
773,FALSE,"{'a': 0.5, 'e': 0.4614476075773675}",20,14,1.364621972,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
774,FALSE,"{'a': 0.5, 'e': 0.46098615996979014}",35,15,-19.07224915,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
775,FALSE,"{'a': 0.5, 'e': 0.46052517380982033}",20,0,-50.92126053,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
776,FALSE,"{'a': 0.5, 'e': 0.46006464863601054}",20,0,-28.89801932,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
777,FALSE,"{'a': 0.5, 'e': 0.4596045839873745}",20,12,2.447657081,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,FALSE,"{'a': 0.5, 'e': 0.45914497940338717}",20,6,-34.13243599,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
779,FALSE,"{'a': 0.5, 'e': 0.45868583442398375}",20,2,-16.5858493,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
780,FALSE,"{'a': 0.5, 'e': 0.45822714858955976}",20,14,-4.328970302,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
781,FALSE,"{'a': 0.5, 'e': 0.4577689214409702}",25,9,-19.80835102,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
782,FALSE,"{'a': 0.5, 'e': 0.45731115251952925}",35,6,-34.98119647,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 0}",1
783,FALSE,"{'a': 0.5, 'e': 0.45685384136700974}",20,6,-63.85755418,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
784,FALSE,"{'a': 0.5, 'e': 0.45639698752564273}",20,0,29.09043817,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
785,FALSE,"{'a': 0.5, 'e': 0.4559405905381171}",25,0,-29.61124178,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
786,FALSE,"{'a': 0.5, 'e': 0.4554846499475789}",20,10,-12.61108152,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
787,FALSE,"{'a': 0.5, 'e': 0.4550291652976314}",25,14,-2.569745638,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
788,FALSE,"{'a': 0.5, 'e': 0.4545741361323337}",20,11,-5.065522224,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
789,FALSE,"{'a': 0.5, 'e': 0.4541195619962014}",25,14,18.49821191,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,FALSE,"{'a': 0.5, 'e': 0.4536654424342052}",20,9,-13.06625501,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 0}",1
791,FALSE,"{'a': 0.5, 'e': 0.453211776991771}",20,0,-19.66026753,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
792,FALSE,"{'a': 0.5, 'e': 0.4527585652147792}",30,11,-52.30932434,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
793,FALSE,"{'a': 0.5, 'e': 0.45230580664956443}",20,0,-5.307654806,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
794,FALSE,"{'a': 0.5, 'e': 0.45185350084291487}",30,0,-23.49613194,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
795,FALSE,"{'a': 0.5, 'e': 0.45140164734207194}",25,9,18.62969043,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
796,FALSE,"{'a': 0.5, 'e': 0.4509502456947299}",25,14,6.515363466,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,FALSE,"{'a': 0.5, 'e': 0.45049929544903516}",20,0,8.796277549,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
798,FALSE,"{'a': 0.5, 'e': 0.4500487961535861}",30,0,-4.235598061,"{0: 24, 1: 4, 2: 2, 3: 0, 4: 0}",0
799,FALSE,"{'a': 0.5, 'e': 0.44959874735743255}",35,7,-30.05831723,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 0}",1
800,FALSE,"{'a': 0.5, 'e': 0.4491491486100751}",20,0,4.514052332,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
801,FALSE,"{'a': 0.5, 'e': 0.44869999946146505}",20,0,-2.318253343,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
802,FALSE,"{'a': 0.5, 'e': 0.4482512994620036}",20,2,2.456246836,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
803,FALSE,"{'a': 0.5, 'e': 0.4478030481625416}",30,0,-8.01338464,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
804,FALSE,"{'a': 0.5, 'e': 0.447355245114379}",20,12,-4.159109505,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
805,FALSE,"{'a': 0.5, 'e': 0.44690788986926466}",25,3,15.8324292,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
806,FALSE,"{'a': 0.5, 'e': 0.4464609819793954}",20,0,-18.10099872,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
807,FALSE,"{'a': 0.5, 'e': 0.446014520997416}",30,0,-50.99496645,"{0: 22, 1: 0, 2: 8, 3: 0, 4: 0}",0
808,FALSE,"{'a': 0.5, 'e': 0.44556850647641855}",25,3,-10.58830227,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
809,FALSE,"{'a': 0.5, 'e': 0.4451229379699421}",20,10,0.734410158,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
810,FALSE,"{'a': 0.5, 'e': 0.4446778150319722}",25,14,15.17842871,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
811,FALSE,"{'a': 0.5, 'e': 0.44423313721694024}",20,15,10.1515832,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,FALSE,"{'a': 0.5, 'e': 0.44378890407972327}",30,4,-1.905185474,"{0: 23, 1: 1, 2: 1, 3: 1, 4: 0}",1
813,FALSE,"{'a': 0.5, 'e': 0.44334511517564357}",30,0,-68.73024783,"{0: 20, 1: 1, 2: 9, 3: 0, 4: 0}",0
814,FALSE,"{'a': 0.5, 'e': 0.44290177006046794}",25,20,9.885937184,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,FALSE,"{'a': 0.5, 'e': 0.4424588682904075}",20,0,7.767358826,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
816,FALSE,"{'a': 0.5, 'e': 0.44201640942211706}",20,0,-13.71928652,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
817,FALSE,"{'a': 0.5, 'e': 0.4415743930126949}",20,14,-0.44073927,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,FALSE,"{'a': 0.5, 'e': 0.44113281861968223}",25,0,-12.18726358,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
819,FALSE,"{'a': 0.5, 'e': 0.44069168580106255}",25,7,10.29648754,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
820,FALSE,"{'a': 0.5, 'e': 0.4402509941152615}",20,0,-32.47047204,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",1
821,FALSE,"{'a': 0.5, 'e': 0.4398107431211462}",25,2,7.936591754,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 0}",1
822,FALSE,"{'a': 0.5, 'e': 0.4393709323780251}",20,0,-50.13782888,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
823,FALSE,"{'a': 0.5, 'e': 0.43893156144564704}",20,14,-2.709665752,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
824,FALSE,"{'a': 0.5, 'e': 0.4384926298842014}",20,0,-16.70018263,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
825,FALSE,"{'a': 0.5, 'e': 0.4380541372543172}",20,4,2.70219207,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
826,FALSE,"{'a': 0.5, 'e': 0.4376160831170629}",20,0,-37.69338062,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
827,FALSE,"{'a': 0.5, 'e': 0.4371784670339458}",20,0,-32.10462213,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
828,FALSE,"{'a': 0.5, 'e': 0.43674128856691186}",25,10,0.018783145,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
829,FALSE,"{'a': 0.5, 'e': 0.43630454727834495}",20,0,4.157075421,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
830,FALSE,"{'a': 0.5, 'e': 0.4358682427310666}",25,2,18.69090647,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
831,FALSE,"{'a': 0.5, 'e': 0.43543237448833555}",25,0,-20.98312686,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
832,FALSE,"{'a': 0.5, 'e': 0.4349969421138472}",20,16,7.365552358,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,FALSE,"{'a': 0.5, 'e': 0.43456194517173335}",20,4,15.12206984,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
834,FALSE,"{'a': 0.5, 'e': 0.43412738322656164}",25,3,-10.35556799,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
835,FALSE,"{'a': 0.5, 'e': 0.43369325584333507}",25,17,-10.58683869,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
836,FALSE,"{'a': 0.5, 'e': 0.4332595625874917}",20,0,23.46221439,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
837,FALSE,"{'a': 0.5, 'e': 0.43282630302490427}",25,3,17.00877541,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
838,FALSE,"{'a': 0.5, 'e': 0.43239347672187933}",25,7,-6.528545423,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
839,FALSE,"{'a': 0.5, 'e': 0.4319610832451575}",20,16,6.353498302,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,FALSE,"{'a': 0.5, 'e': 0.4315291221619123}",25,3,-7.360351256,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
841,FALSE,"{'a': 0.5, 'e': 0.43109759303975037}",20,4,17.18974121,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,FALSE,"{'a': 0.5, 'e': 0.43066649544671065}",25,0,-39.6350571,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
843,FALSE,"{'a': 0.5, 'e': 0.43023582895126394}",30,8,-64.10603971,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 1}",1
844,FALSE,"{'a': 0.5, 'e': 0.42980559312231265}",25,0,-30.22855893,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
845,FALSE,"{'a': 0.5, 'e': 0.42937578752919037}",30,19,18.59304664,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,FALSE,"{'a': 0.5, 'e': 0.42894641174166115}",25,15,17.7437728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,FALSE,"{'a': 0.5, 'e': 0.4285174653299195}",20,3,-10.59710117,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
848,FALSE,"{'a': 0.5, 'e': 0.42808894786458956}",25,3,4.602839284,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
849,FALSE,"{'a': 0.5, 'e': 0.427660858916725}",25,5,-20.33447528,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1
850,FALSE,"{'a': 0.5, 'e': 0.42723319805780824}",35,0,-10.71733911,"{0: 28, 1: 3, 2: 4, 3: 0, 4: 0}",0
851,FALSE,"{'a': 0.5, 'e': 0.4268059648597505}",20,0,-12.6493851,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
852,FALSE,"{'a': 0.5, 'e': 0.4263791588948907}",30,9,2.177372544,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 0}",1
853,FALSE,"{'a': 0.5, 'e': 0.4259527797359958}",20,10,-0.33322602,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
854,FALSE,"{'a': 0.5, 'e': 0.4255268269562598}",20,8,7.277718368,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
855,FALSE,"{'a': 0.5, 'e': 0.4251013001293035}",20,6,16.5234098,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
856,FALSE,"{'a': 0.5, 'e': 0.42467619882917423}",25,7,7.875213531,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
857,FALSE,"{'a': 0.5, 'e': 0.4242515226303451}",20,3,-50.39526233,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
858,FALSE,"{'a': 0.5, 'e': 0.42382727110771473}",25,20,11.14159885,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,FALSE,"{'a': 0.5, 'e': 0.423403443836607}",20,0,9.374520291,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
860,FALSE,"{'a': 0.5, 'e': 0.42298004039277043}",25,0,-38.94046908,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
861,FALSE,"{'a': 0.5, 'e': 0.4225570603523776}",20,0,-50.96411258,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
862,FALSE,"{'a': 0.5, 'e': 0.4221345032920253}",25,3,-3.167015251,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
863,FALSE,"{'a': 0.5, 'e': 0.42171236878873325}",30,2,-27.45088148,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 0}",1
864,FALSE,"{'a': 0.5, 'e': 0.4212906564199445}",20,13,13.52074648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,FALSE,"{'a': 0.5, 'e': 0.42086936576352457}",25,0,-57.68265691,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
866,FALSE,"{'a': 0.5, 'e': 0.42044849639776105}",20,0,-36.1243422,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
867,FALSE,"{'a': 0.5, 'e': 0.4200280479013633}",20,2,-5.646862158,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
868,FALSE,"{'a': 0.5, 'e': 0.4196080198534619}",20,3,-8.279908845,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
869,FALSE,"{'a': 0.5, 'e': 0.41918841183360844}",20,0,-51.17402507,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
870,FALSE,"{'a': 0.5, 'e': 0.4187692234217748}",25,0,14.20314436,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
871,FALSE,"{'a': 0.5, 'e': 0.41835045419835304}",20,16,9.652415763,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,FALSE,"{'a': 0.5, 'e': 0.41793210374415474}",20,5,23.11605199,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,FALSE,"{'a': 0.5, 'e': 0.41751417164041055}",20,0,-40.76694971,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
874,FALSE,"{'a': 0.5, 'e': 0.4170966574687701}",20,8,-26.86153906,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
875,FALSE,"{'a': 0.5, 'e': 0.41667956081130136}",20,5,-15.01765555,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
876,FALSE,"{'a': 0.5, 'e': 0.41626288125049005}",20,15,7.633985493,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,FALSE,"{'a': 0.5, 'e': 0.4158466183692396}",25,4,3.132907547,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
878,FALSE,"{'a': 0.5, 'e': 0.41543077175087034}",25,1,-36.28200142,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 0}",1
879,FALSE,"{'a': 0.5, 'e': 0.41501534097911946}",30,15,-14.61565518,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
880,FALSE,"{'a': 0.5, 'e': 0.41460032563814037}",20,0,18.01595348,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
881,FALSE,"{'a': 0.5, 'e': 0.4141857253125022}",20,14,13.59610171,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,FALSE,"{'a': 0.5, 'e': 0.4137715395871897}",20,8,17.4534104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,FALSE,"{'a': 0.5, 'e': 0.4133577680476025}",30,0,-26.26479321,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
884,FALSE,"{'a': 0.5, 'e': 0.4129444102795549}",25,17,-6.763926186,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
885,FALSE,"{'a': 0.5, 'e': 0.41253146586927536}",20,2,6.090910792,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
886,FALSE,"{'a': 0.5, 'e': 0.4121189344034061}",30,17,-5.960906826,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
887,FALSE,"{'a': 0.5, 'e': 0.4117068154690027}",20,12,-9.998784688,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
888,FALSE,"{'a': 0.5, 'e': 0.4112951086535337}",20,10,21.6777019,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,FALSE,"{'a': 0.5, 'e': 0.4108838135448801}",30,0,-18.89007528,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
890,FALSE,"{'a': 0.5, 'e': 0.41047292973133526}",25,6,6.140609176,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
891,FALSE,"{'a': 0.5, 'e': 0.4100624568016039}",25,2,2.116850092,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
892,FALSE,"{'a': 0.5, 'e': 0.40965239434480233}",20,8,15.83965089,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
893,FALSE,"{'a': 0.5, 'e': 0.4092427419504575}",25,0,-18.74042508,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
894,FALSE,"{'a': 0.5, 'e': 0.40883349920850703}",20,2,-5.775182233,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
895,FALSE,"{'a': 0.5, 'e': 0.40842466570929853}",20,10,16.15643235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,FALSE,"{'a': 0.5, 'e': 0.40801624104358925}",25,8,-19.18016805,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
897,FALSE,"{'a': 0.5, 'e': 0.40760822480254566}",20,0,-4.844623397,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
898,FALSE,"{'a': 0.5, 'e': 0.4072006165777431}",25,3,-34.6655825,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
899,FALSE,"{'a': 0.5, 'e': 0.40679341596116536}",25,16,15.83803096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,FALSE,"{'a': 0.5, 'e': 0.4063866225452042}",25,18,2.356665941,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
901,FALSE,"{'a': 0.5, 'e': 0.405980235922659}",20,0,-20.54095451,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
902,FALSE,"{'a': 0.5, 'e': 0.40557425568673633}",20,9,-30.70583165,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
903,FALSE,"{'a': 0.5, 'e': 0.4051686814310496}",25,16,16.56612075,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,FALSE,"{'a': 0.5, 'e': 0.4047635127496186}",25,6,-16.84002287,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 0}",1
905,FALSE,"{'a': 0.5, 'e': 0.40435874923686893}",30,13,-2.244918198,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
906,FALSE,"{'a': 0.5, 'e': 0.40395439048763204}",30,17,16.91075453,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
